"laterality","assessment","metric","position","age_group","athletes","age","date","value","mean_outlier_detect","sd_outlier_detect","Tmin","Tmax","is_outlier","sample_size_all_data","mean_value_all_data","sd_value_all_data","sample_size_age_data","mean_value_age_data","sd_value_age_data","sample_size_pos_data","mean_value_pos_data","sd_value_pos_data","sample_size_hand_data","mean_value_hand_data","sd_value_hand_data","zscore_all","zscore_age","zscore_hand","zscore_pos","percentile_all","percentile_age","percentile_hand","percentile_pos","last_value","value_change","pct_change","swc","was_significant","effect_size","effect_size_interpretation"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 5",23.8,2020-08-09,27.14,27.14,0.6,25.34,28.94,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,-1.52,-1.43,-1.46,-1.87,6.49,7.6,7.23,3.09,26.44,0.7,2.64,30.65,"Not Sig",0.6,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Center Field","25-29 year old","athlete 7",25.2,2020-08-09,29.98,29.98,1.34,25.96,33.99,"no",35,33.31,4.07,23,34.25,4.16,4,34.1,2.78,33,33.05,4.05,-0.82,-1.03,-0.76,-1.48,20.64,15.23,22.37,6.91,24.04,5.94,24.7,30.65,"Not Sig",1.29,"Large"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 3",26.9,2020-08-09,31.12,31.12,1.43,26.84,35.39,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,-0.54,-0.75,-0.48,-0.66,29.51,22.59,31.63,25.45,30.12,1,3.31,30.65,"Not Sig",1.21,"Large"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Goalkeeper","21-24 year old","athlete 31",24.9,2020-08-09,29.51,29.51,1.45,25.17,33.85,"no",35,33.31,4.07,26,32.95,4.05,3,32.02,9.72,33,33.05,4.05,-0.93,-0.85,-0.87,-0.26,17.55,19.85,19.11,39.81,27.83,1.68,6.04,30.65,"Not Sig",0.17,"Trivial"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 3",26.9,2020-08-09,7.27,7.27,0.46,5.88,8.66,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,-0.15,-0.08,-0.07,-0.21,44.15,46.77,47.06,41.61,6.77,0.5,7.32,30.65,"Not Sig",1.96,"Large"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 10",24.9,2020-08-09,7.41,7.41,0.53,5.81,9.01,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,0.08,0.17,0.16,0.01,53.32,56.65,56.46,50.58,7.81,-0.4,-5.1,30.65,"Not Sig",1.48,"Large"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 5",23.8,2020-08-09,7.19,7.19,0.37,6.09,8.29,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,-0.28,-0.13,-0.21,-0.34,38.91,44.98,41.63,36.55,7.15,0.04,0.62,30.65,"Not Sig",0.73,"Moderate"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Striker","25-29 year old","athlete 8",26,2020-08-09,6.79,6.79,0.34,5.78,7.81,"no",35,7.36,0.6,23,7.35,0.95,6,7.18,0.42,33,7.31,0.59,-0.94,-0.59,-0.88,-0.91,17.41,27.87,18.83,18.1,6.27,0.52,8.31,30.65,"Not Sig",0.79,"Moderate"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Center Field","25-29 year old","athlete 7",25.2,2020-08-09,7.04,7.04,0.49,5.58,8.5,"no",35,7.36,0.6,23,7.35,0.95,4,7.08,0.84,33,7.31,0.59,-0.53,-0.32,-0.46,-0.05,29.91,37.3,32.17,48.1,4.89,2.15,44.08,30.65,"Not Sig",2.7,"XL"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Goalkeeper","21-24 year old","athlete 31",24.9,2020-08-09,6.85,6.85,0.18,6.31,7.38,"no",35,7.36,0.6,26,7.28,0.75,3,7.79,0.41,33,7.31,0.59,-0.85,-0.58,-0.79,-2.33,19.77,27.98,21.37,0.99,6.6,0.25,3.75,30.65,"Not Sig",3.15,"XL"
"R","CMJ (Force Plates)","RSI-modified","Goalkeeper","21-24 year old","athlete 31",24.9,2020-08-09,58.42,58.42,3.5,47.91,68.93,"no",35,61.47,9.97,26,60.47,9.14,3,62.72,21.2,33,60.63,9.61,-0.31,-0.22,-0.23,-0.2,38,41.13,40.92,41.97,56.2,2.22,3.96,30.65,"Not Sig",0.2,"Trivial"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 10",24.9,2020-08-09,54.97,54.97,3.36,44.88,65.07,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,-0.65,-0.6,-0.59,-0.75,25.74,27.36,27.8,22.56,60.28,-5.31,-8.81,30.65,"Not Sig",0.75,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 3",26.9,2020-08-09,56,56,3.08,46.77,65.24,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,-0.55,-0.96,-0.48,-0.64,29.18,16.95,31.51,26.11,51.17,4.84,9.45,30.65,"Not Sig",1.02,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Center Field","25-29 year old","athlete 7",25.2,2020-08-09,54.7,54.7,3.77,43.39,66,"no",35,61.47,9.97,23,66.1,10.56,4,58.29,6.09,33,60.63,9.61,-0.68,-1.08,-0.62,-0.59,24.86,14.01,26.85,27.78,44.93,9.77,21.75,30.65,"Not Sig",0.49,"Small"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 5",23.8,2020-08-09,52.79,52.79,2.77,44.48,61.09,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,-0.87,-0.84,-0.82,-0.99,19.2,20.01,20.72,16.01,48.3,4.49,9.29,30.65,"Not Sig",0.53,"Small"
"R","CMJ (Force Plates)","RSI-modified","Striker","25-29 year old","athlete 8",26,2020-08-09,58.05,58.05,3.31,48.11,67.99,"no",35,61.47,9.97,23,66.1,10.56,6,61.69,10.87,33,60.63,9.61,-0.34,-0.76,-0.27,-0.33,36.59,22.31,39.43,36.89,61.17,-3.12,-5.1,30.65,"Not Sig",0.76,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 10",24.9,2020-08-09,2.66,2.66,0.04,2.54,2.79,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,-0.8,-0.68,-0.75,-0.91,21.32,24.78,22.81,18.17,2.71,-0.05,-1.8,30.65,"Not Sig",17.01,"XXL"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 3",26.9,2020-08-09,2.78,2.78,0.06,2.6,2.96,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,-0.15,-0.34,-0.11,-0.16,44.1,36.62,45.77,43.48,2.77,0.01,0.3,30.65,"Not Sig",0.32,"Small"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Goalkeeper","21-24 year old","athlete 31",24.9,2020-08-09,2.46,2.46,0.07,2.25,2.67,"no",35,2.81,0.18,26,2.79,0.18,3,2.69,0.35,33,2.8,0.18,-1.91,-1.79,-1.85,-0.65,2.79,3.71,3.23,25.8,2.36,0.11,4.49,30.65,"Not Sig",0.54,"Small"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Center Field","25-29 year old","athlete 7",25.2,2020-08-09,2.55,2.55,0.05,2.41,2.69,"no",35,2.81,0.18,23,2.85,0.19,4,2.87,0.17,33,2.8,0.18,-1.42,-1.56,-1.37,-1.9,7.71,5.89,8.59,2.88,2.29,0.26,11.19,30.65,"Not Sig",0.84,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Striker","25-29 year old","athlete 8",26,2020-08-09,2.72,2.72,0.02,2.65,2.79,"no",35,2.81,0.18,23,2.85,0.19,6,2.83,0.2,33,2.8,0.18,-0.49,-0.67,-0.45,-0.56,31.08,25.07,32.75,28.88,2.73,-0.01,-0.29,30.65,"Not Sig",1.47,"Large"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 5",23.8,2020-08-09,2.47,2.47,0.03,2.38,2.56,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,-1.87,-1.75,-1.81,-2.15,3.04,4.02,3.51,1.57,2.49,-0.02,-0.64,30.65,"Not Sig",0.04,"Trivial"
"R","Nordic Hamstring Strength","Lateral Assymetry %","Defender","21-24 year old","athlete 38",22.9,2020-08-09,-2.36,-2.36,NA,NA,NA,NA,36,3.83,13.44,32,2.13,10.37,22,0.86,8.65,34,4.05,13.8,-0.46,-0.43,-0.46,-0.37,32.27,33.27,32.13,35.48,-2.62,0.27,-10.14,30.65,"Not Sig",0.02,"Trivial"
"R","Nordic Hamstring Strength","Left Hamstring Strength","Defender","21-24 year old","athlete 38",22.9,2020-08-09,473.58,473.58,NA,NA,NA,NA,36,369.27,93.59,32,385.46,85.34,22,352.14,64.96,34,366.88,94.82,1.11,1.03,1.13,1.87,86.75,84.91,86.98,96.92,470,3.58,0.76,30.65,"Not Sig",0.04,"Trivial"
"R","Nordic Hamstring Strength","Right Hamstring Strength","Defender","21-24 year old","athlete 38",22.9,2020-08-09,462.42,462.42,NA,NA,NA,NA,36,382.72,81.16,32,392.12,79.9,22,352.22,57.34,34,381.11,82.07,0.98,0.88,0.99,1.92,83.69,81.05,83.91,97.27,457.67,4.75,1.04,30.65,"Not Sig",0.01,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 18",27.4,2020-08-10,291.27,291.27,6,273.26,309.27,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,1,0.78,1.03,0.76,84.08,78.18,84.75,77.68,300.69,-9.42,-3.13,30.65,"Not Sig",0.49,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 18",27.4,2020-08-10,169.8,169.8,21.07,106.59,233.01,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,1.09,0.59,1.27,0.84,86.24,72.11,89.86,79.84,188.28,-18.48,-9.82,30.65,"Not Sig",0.38,"Small"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 18",27.4,2020-08-10,32.62,32.62,2.26,25.85,39.39,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,-0.17,-0.39,-0.11,-0.2,43.31,34.81,45.77,41.97,34.37,-1.74,-5.07,30.65,"Not Sig",4.11,"XXL"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 18",27.4,2020-08-10,6.26,6.26,0.57,4.56,7.97,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,-1.81,-1.15,-1.78,-1.85,3.49,12.59,3.74,3.23,7.72,-1.46,-18.89,30.65,"Not Sig",0.47,"Small"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 18",27.4,2020-08-10,56.22,56.22,8.2,31.62,80.83,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,-0.53,-0.94,-0.46,-0.62,29.95,17.49,32.33,26.9,66.52,-10.29,-15.47,30.65,"Not Sig",0.89,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 18",27.4,2020-08-10,2.7,2.7,0.05,2.53,2.86,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,-0.63,-0.8,-0.58,-0.71,26.56,21.21,28.17,23.76,2.75,-0.05,-1.96,30.65,"Not Sig",56.76,"XXL"
"L","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 26",24.7,2020-08-11,215,215,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,2,203.05,39.39,0.61,0.51,0.3,0.69,72.88,69.45,61.92,75.33,216,-1,-0.46,30.65,"Not Sig",0.04,"Trivial"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 35",24,2020-08-11,210,210,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.42,0.3,0.43,0.45,66.1,61.9,66.47,67.44,214,-4,-1.87,30.65,"Not Sig",0.12,"Trivial"
"R","Anthropometry","Body Weight (lbs)","Defender","25-29 year old","athlete 9",25.2,2020-08-11,208,208,NA,NA,NA,NA,39,199.3,25.77,27,209.54,23.78,23,200.29,21.47,37,199.1,25.63,0.34,-0.06,0.35,0.36,63.22,47.41,63.58,64.02,210,-2,-0.95,30.65,"Not Sig",0.08,"Trivial"
"R","Anthropometry","Body Weight (lbs)","Striker","21-24 year old","athlete 23",24.8,2020-08-11,208,208,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,8,177.1,15.54,37,199.1,25.63,0.34,0.22,0.35,1.99,63.22,58.72,63.58,97.66,203,5,2.46,30.65,"Not Sig",0.27,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,252.82,252.82,5.5,236.33,269.32,"no",35,262.38,28.95,23,267.64,30.36,4,269.26,18.26,33,262.01,28.53,-0.33,-0.49,-0.32,-0.9,37.06,31.27,37.37,18.4,257.56,-4.73,-1.84,30.65,"Not Sig",0.34,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 5",23.8,2020-08-11,237.52,237.52,11.47,203.11,271.92,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,-0.86,-0.85,-0.86,-0.96,19.52,19.86,19.53,16.89,247.58,-10.07,-4.07,30.65,"Not Sig",0.18,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,265.99,265.99,2.05,259.83,272.15,"no",35,262.38,28.95,26,259.27,25.7,3,255.25,29.36,33,262.01,28.53,0.12,0.26,0.14,0.37,54.96,60.32,55.55,64.27,257.98,8.01,3.1,30.65,"Not Sig",0.62,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse","Striker","25-29 year old","athlete 8",26,2020-08-11,244.35,244.35,1.63,239.47,249.24,"no",35,262.38,28.95,23,267.64,30.36,6,242.69,20.12,33,262.01,28.53,-0.62,-0.77,-0.62,0.08,26.67,22.15,26.8,53.29,239.5,4.85,2.03,30.65,"Not Sig",0.11,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 3",26.9,2020-08-11,316.14,316.14,8.8,289.73,342.55,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,1.86,1.6,1.9,1.56,96.83,94.49,97.11,94.03,308.96,7.18,2.32,30.65,"Not Sig",0.08,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 3",26.9,2020-08-11,158.4,158.4,7.94,134.56,182.23,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,0.61,0.24,0.75,0.41,73.07,59.41,77.35,65.99,146.81,11.58,7.89,30.65,"Not Sig",0.18,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,145.8,145.8,14.32,102.85,188.75,"no",35,143.68,23.94,23,150.59,32.78,4,144.3,13.37,33,142.06,21.78,0.09,-0.15,0.17,0.11,53.53,44.19,56.82,54.47,160.4,-14.6,-9.1,30.65,"Not Sig",1.09,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,121.66,121.66,14.51,78.12,165.19,"no",35,143.68,23.94,26,142.09,27.22,3,143.57,16.48,33,142.06,21.78,-0.92,-0.75,-0.94,-1.33,17.89,22.64,17.44,9.18,133.65,-12,-8.98,30.65,"Not Sig",0.11,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Striker","25-29 year old","athlete 8",26,2020-08-11,144.74,144.74,3.31,134.8,154.67,"no",35,143.68,23.94,23,150.59,32.78,6,130.02,18.93,33,142.06,21.78,0.04,-0.18,0.12,0.78,51.77,42.91,54.9,78.15,134.2,10.54,7.85,30.65,"Not Sig",0.94,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 5",23.8,2020-08-11,126.34,126.34,7.37,104.23,148.44,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,-0.72,-0.58,-0.72,-0.78,23.44,28.13,23.52,21.8,130.21,-3.87,-2.97,30.65,"Not Sig",0.6,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 5",23.8,2020-08-11,25.69,25.69,1.75,20.43,30.96,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,-1.87,-1.79,-1.82,-2.31,3.07,3.68,3.47,1.05,27.14,-1.45,-5.33,30.65,"Not Sig",0.6,"Small"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 3",26.9,2020-08-11,32.34,32.34,1.25,28.58,36.09,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,-0.24,-0.46,-0.18,-0.29,40.58,32.32,42.99,38.62,31.12,1.22,3.93,30.65,"Not Sig",0.66,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,27.65,27.65,1.23,23.95,31.36,"no",35,33.31,4.07,26,32.95,4.05,3,32.02,9.72,33,33.05,4.05,-1.39,-1.31,-1.33,-0.45,8.23,9.58,9.13,32.65,27.09,0.56,2.08,30.65,"Not Sig",0.16,"Trivial"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,27.47,27.47,1.52,22.91,32.03,"no",35,33.31,4.07,23,34.25,4.16,4,34.1,2.78,33,33.05,4.05,-1.44,-1.63,-1.38,-2.38,7.56,5.16,8.4,0.86,29.98,-2.51,-8.37,30.65,"Not Sig",0.75,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Striker","25-29 year old","athlete 8",26,2020-08-11,33.73,33.73,0.48,32.29,35.18,"no",35,33.31,4.07,23,34.25,4.16,6,33.49,4.82,33,33.05,4.05,0.1,-0.12,0.17,0.05,54.16,45.08,56.66,52.02,32,1.73,5.42,30.65,"Not Sig",1.04,"Moderate"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 5",23.8,2020-08-11,7.78,7.78,0.36,6.71,8.85,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,0.7,0.66,0.79,0.62,75.67,74.55,78.52,73.1,7.19,0.59,8.22,30.65,"Not Sig",1.89,"Large"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 3",26.9,2020-08-11,7.67,7.67,0.77,5.35,10,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,0.52,0.34,0.61,0.44,69.79,63.47,72.85,67.06,7.27,0.4,5.54,30.65,"Not Sig",0.31,"Small"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Striker","25-29 year old","athlete 8",26,2020-08-11,6.94,6.94,0.49,5.49,8.4,"no",35,7.36,0.6,23,7.35,0.95,6,7.18,0.42,33,7.31,0.59,-0.69,-0.43,-0.63,-0.55,24.54,33.46,26.48,28.96,6.79,0.15,2.22,30.65,"Not Sig",0.42,"Small"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,6.21,6.21,0.45,4.85,7.57,"no",35,7.36,0.6,23,7.35,0.95,4,7.08,0.84,33,7.31,0.59,-1.9,-1.2,-1.87,-1.03,2.89,11.51,3.09,15.16,7.04,-0.83,-11.77,30.65,"Not Sig",1.62,"Large"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,7.5,7.5,0.6,5.71,9.29,"no",35,7.36,0.6,26,7.28,0.75,3,7.79,0.41,33,7.31,0.59,0.23,0.28,0.31,-0.73,58.92,61.09,62.1,23.35,7.02,0.48,6.85,30.65,"Not Sig",2.17,"XL"
"R","CMJ (Force Plates)","RSI-modified","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,54.71,54.71,4.37,41.6,67.83,"no",35,61.47,9.97,26,60.47,9.14,3,62.72,21.2,33,60.63,9.61,-0.68,-0.63,-0.62,-0.38,24.91,26.43,26.9,35.29,55.95,-1.24,-2.21,30.65,"Not Sig",0.17,"Trivial"
"R","CMJ (Force Plates)","RSI-modified","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,44.61,44.61,3.17,35.11,54.11,"no",35,61.47,9.97,23,66.1,10.56,4,58.29,6.09,33,60.63,9.61,-1.69,-2.04,-1.67,-2.25,4.55,2.09,4.77,1.24,54.7,-10.09,-18.45,30.65,"Not Sig",0.89,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 3",26.9,2020-08-11,58,58,4.36,44.91,71.08,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,-0.35,-0.77,-0.27,-0.42,36.38,22.15,39.2,33.7,56,1.99,3.56,30.65,"Not Sig",1.21,"Large"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 5",23.8,2020-08-11,52.81,52.81,1.11,49.49,56.12,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,-0.87,-0.84,-0.81,-0.99,19.25,20.07,20.77,16.06,52.79,0.02,0.04,30.65,"Not Sig",0.2,"Trivial"
"R","CMJ (Force Plates)","RSI-modified","Striker","25-29 year old","athlete 8",26,2020-08-11,64.37,64.37,2.8,55.97,72.77,"no",35,61.47,9.97,23,66.1,10.56,6,61.69,10.87,33,60.63,9.61,0.29,-0.16,0.39,0.25,61.43,43.5,65.14,59.72,58.05,6.32,10.88,30.65,"Not Sig",0.63,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Center Field","25-29 year old","athlete 7",25.2,2020-08-11,2.45,2.45,0.05,2.29,2.61,"no",35,2.81,0.18,23,2.85,0.19,4,2.87,0.17,33,2.8,0.18,-1.97,-2.09,-1.91,-2.49,2.44,1.85,2.83,0.64,2.55,-0.1,-3.86,30.65,"Not Sig",35.56,"XXL"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Striker","25-29 year old","athlete 8",26,2020-08-11,2.76,2.76,0.02,2.71,2.81,"no",35,2.81,0.18,23,2.85,0.19,6,2.83,0.2,33,2.8,0.18,-0.26,-0.45,-0.22,-0.35,39.62,32.57,41.31,36.21,2.72,0.04,1.53,30.65,"Not Sig",0.78,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 5",23.8,2020-08-11,2.37,2.37,0.12,2.02,2.72,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,-2.42,-2.29,-2.35,-2.78,0.77,1.1,0.93,0.27,2.47,-0.1,-4.01,30.65,"Not Sig",0.78,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 3",26.9,2020-08-11,2.83,2.83,0.08,2.59,3.08,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,0.14,-0.06,0.18,0.17,55.73,47.53,57.25,56.86,2.78,0.05,1.9,30.65,"Not Sig",0.84,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Goalkeeper","21-24 year old","athlete 27",24.5,2020-08-11,2.64,2.64,0.02,2.59,2.69,"no",35,2.81,0.18,26,2.79,0.18,3,2.69,0.35,33,2.8,0.18,-0.93,-0.81,-0.87,-0.13,17.73,20.9,19.12,44.67,2.48,0.16,6.33,30.65,"Not Sig",0.58,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 2",24.4,2020-08-12,256.11,256.11,7.45,233.77,278.46,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,-0.22,-0.12,-0.21,-0.36,41.43,45.11,41.81,35.81,281.23,-25.11,-8.93,30.65,"Not Sig",0.87,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 3",26.9,2020-08-12,332.3,332.3,58.48,156.87,507.73,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,2.42,2.13,2.46,2.07,99.21,98.34,99.31,98.1,316.14,16.16,5.11,30.65,"Not Sig",1.43,"Large"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 5",23.8,2020-08-12,250.29,250.29,7.47,227.89,272.69,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,-0.42,-0.35,-0.41,-0.55,33.81,36.34,34.06,29.12,237.52,12.77,5.38,30.65,"Not Sig",0.12,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 3",26.9,2020-08-12,130.41,130.41,42.32,3.46,257.37,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,-0.55,-0.62,-0.53,-0.63,28.98,26.91,29.65,26.52,158.4,-27.98,-17.67,30.65,"Not Sig",1.7,"Large"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 2",24.4,2020-08-12,135,135,6.03,116.9,153.09,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,-0.36,-0.26,-0.32,-0.46,35.85,39.72,37.29,32.38,149.21,-14.22,-9.53,30.65,"Not Sig",0.57,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 5",23.8,2020-08-12,139.1,139.1,8.42,113.86,164.35,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,-0.19,-0.11,-0.14,-0.3,42.43,45.63,44.61,38.03,126.34,12.77,10.11,30.65,"Not Sig",1.13,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 5",23.8,2020-08-12,28.69,28.69,1.46,24.32,33.07,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,-1.13,-1.05,-1.08,-1.4,12.85,14.71,14.11,8.13,25.69,3,11.68,30.65,"Not Sig",2.4,"XL"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 2",24.4,2020-08-12,32.31,32.31,1.06,29.14,35.48,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,-0.25,-0.16,-0.18,-0.3,40.31,43.76,42.71,38.29,35.75,-3.44,-9.63,30.65,"Not Sig",1.58,"Large"
